Datum,Zeit,Schritte
2026.02.11 20:36:00,20:36:00,54
2026.02.11 20:37:00,20:37:00,27
2026.02.11 20:38:00,20:38:00,106
2026.02.11 20:39:00,20:39:00,49
2026.02.11 20:40:00,20:40:00,19
2026.02.11 20:41:00,20:41:00,36
2026.02.11 20:42:00,20:42:00,96
2026.02.11 20:43:00,20:43:00,125
2026.02.11 20:44:00,20:44:00,131
2026.02.11 20:45:00,20:45:00,129
2026.02.11 20:46:00,20:46:00,120
2026.02.11 20:47:00,20:47:00,122
2026.02.11 20:48:00,20:48:00,123
2026.02.11 20:49:00,20:49:00,98
2026.02.11 20:50:00,20:50:00,80
2026.02.11 20:51:00,20:51:00,121
2026.02.11 20:52:00,20:52:00,121
2026.02.11 20:53:00,20:53:00,93
2026.02.11 20:54:00,20:54:00,129
2026.02.11 20:55:00,20:55:00,123
2026.02.11 20:56:00,20:56:00,119
2026.02.11 20:57:00,20:57:00,159
2026.02.11 20:58:00,20:58:00,129
2026.02.11 20:59:00,20:59:00,126
2026.02.11 21:00:00,21:00:00,86
2026.02.11 21:01:00,21:01:00,80
2026.02.11 21:02:00,21:02:00,85
2026.02.11 21:03:00,21:03:00,93
2026.02.11 21:04:00,21:04:00,6
2026.02.11 21:05:00,21:05:00,16
2026.02.11 21:06:00,21:06:00,19
2026.02.11 21:10:00,21:10:00,10
2026.02.11 21:11:00,21:11:00,21
2026.02.11 21:12:00,21:12:00,0
2026.02.11 21:17:00,21:17:00,12
2026.02.11 21:31:00,21:31:00,10
2026.02.11 21:38:00,21:38:00,11
2026.02.11 21:39:00,21:39:00,10
2026.02.11 21:40:00,21:40:00,10
2026.02.11 21:49:00,21:49:00,14
2026.02.11 21:50:00,21:50:00,26
2026.02.11 21:51:00,21:51:00,42
2026.02.11 21:52:00,21:52:00,104
2026.02.11 21:53:00,21:53:00,107
2026.02.11 21:54:00,21:54:00,105
2026.02.11 21:55:00,21:55:00,82
2026.02.11 21:56:00,21:56:00,62
2026.02.11 21:57:00,21:57:00,71
2026.02.11 21:58:00,21:58:00,29
2026.02.11 21:59:00,21:59:00,13
2026.02.11 22:00:00,22:00:00,67
2026.02.11 22:01:00,22:01:00,22
2026.02.11 22:02:00,22:02:00,44
2026.02.11 22:03:00,22:03:00,54
2026.02.11 22:04:00,22:04:00,52
2026.02.11 22:05:00,22:05:00,43
2026.02.11 22:06:00,22:06:00,62
2026.02.11 22:07:00,22:07:00,96
2026.02.11 22:08:00,22:08:00,5
2026.02.11 22:09:00,22:09:00,28
2026.02.11 22:10:00,22:10:00,35
2026.02.11 22:15:00,22:15:00,53
2026.02.11 22:32:00,22:32:00,13
2026.02.11 22:35:00,22:35:00,21
2026.02.11 22:37:00,22:37:00,31
2026.02.11 22:38:00,22:38:00,31
2026.02.11 22:39:00,22:39:00,20
2026.02.11 22:43:00,22:43:00,20
2026.02.11 22:51:00,22:51:00,18
2026.02.12 05:40:00,05:40:00,11
2026.02.12 05:53:00,05:53:00,23
2026.02.12 05:54:00,05:54:00,38
2026.02.12 05:55:00,05:55:00,23
2026.02.12 05:56:00,05:56:00,29
2026.02.12 05:57:00,05:57:00,22
2026.02.12 06:12:00,06:12:00,46
2026.02.12 06:13:00,06:13:00,43
2026.02.12 06:14:00,06:14:00,26
2026.02.12 06:15:00,06:15:00,15
2026.02.12 06:17:00,06:17:00,38
2026.02.12 06:19:00,06:19:00,31
2026.02.12 06:20:00,06:20:00,29
2026.02.12 06:21:00,06:21:00,18
2026.02.12 06:54:00,06:54:00,69
2026.02.12 06:55:00,06:55:00,11
2026.02.12 06:56:00,06:56:00,39
2026.02.12 06:57:00,06:57:00,40
2026.02.12 07:03:00,07:03:00,53
2026.02.12 07:04:00,07:04:00,45
2026.02.12 07:05:00,07:05:00,17
2026.02.12 07:15:00,07:15:00,27
2026.02.12 07:16:00,07:16:00,52
2026.02.12 07:19:00,07:19:00,99
2026.02.12 07:20:00,07:20:00,67
2026.02.12 07:21:00,07:21:00,41
2026.02.12 07:22:00,07:22:00,10
2026.02.12 07:23:00,07:23:00,119
2026.02.12 07:24:00,07:24:00,29
2026.02.12 07:41:00,07:41:00,11
2026.02.12 07:46:00,07:46:00,88
2026.02.12 07:47:00,07:47:00,113
2026.02.12 07:48:00,07:48:00,109
2026.02.12 07:49:00,07:49:00,103
2026.02.12 07:50:00,07:50:00,101
2026.02.12 07:51:00,07:51:00,40
2026.02.12 07:52:00,07:52:00,59
2026.02.12 07:53:00,07:53:00,50
2026.02.12 08:35:00,08:35:00,7
2026.02.12 09:18:00,09:18:00,9
2026.02.12 09:19:00,09:19:00,9
2026.02.12 09:24:00,09:24:00,12
2026.02.12 09:25:00,09:25:00,43
2026.02.12 09:26:00,09:26:00,106
2026.02.12 09:27:00,09:27:00,19
2026.02.12 09:30:00,09:30:00,20
2026.02.12 09:34:00,09:34:00,11
2026.02.12 09:35:00,09:35:00,43
2026.02.12 09:37:00,09:37:00,73
2026.02.12 10:30:00,10:30:00,6
2026.02.12 10:31:00,10:31:00,7
2026.02.12 10:34:00,10:34:00,9
2026.02.12 11:17:00,11:17:00,36
2026.02.12 11:18:00,11:18:00,52
2026.02.12 11:19:00,11:19:00,41
2026.02.12 11:22:00,11:22:00,50
2026.02.12 11:23:00,11:23:00,100
2026.02.12 11:24:00,11:24:00,42
2026.02.12 11:25:00,11:25:00,67
2026.02.12 11:26:00,11:26:00,101
2026.02.12 11:27:00,11:27:00,103
2026.02.12 11:28:00,11:28:00,110
2026.02.12 11:29:00,11:29:00,109
2026.02.12 11:30:00,11:30:00,88
2026.02.12 11:31:00,11:31:00,109
2026.02.12 11:32:00,11:32:00,43
2026.02.12 11:33:00,11:33:00,69
2026.02.12 11:34:00,11:34:00,35
2026.02.12 11:35:00,11:35:00,37
2026.02.12 11:36:00,11:36:00,10
2026.02.12 11:37:00,11:37:00,28
2026.02.12 11:38:00,11:38:00,71
2026.02.12 11:39:00,11:39:00,49
2026.02.12 11:40:00,11:40:00,55
2026.02.12 11:41:00,11:41:00,113
2026.02.12 11:42:00,11:42:00,114
2026.02.12 11:43:00,11:43:00,114
2026.02.12 11:44:00,11:44:00,105
2026.02.12 11:45:00,11:45:00,30
2026.02.12 11:46:00,11:46:00,109
2026.02.12 11:47:00,11:47:00,105
2026.02.12 11:48:00,11:48:00,111
2026.02.12 11:49:00,11:49:00,100
2026.02.12 11:50:00,11:50:00,104
2026.02.12 11:51:00,11:51:00,56
2026.02.12 11:52:00,11:52:00,17
2026.02.12 11:56:00,11:56:00,10
2026.02.12 12:08:00,12:08:00,11
2026.02.12 12:09:00,12:09:00,40
2026.02.12 12:10:00,12:10:00,17
2026.02.12 12:11:00,12:11:00,89
2026.02.12 12:12:00,12:12:00,87
2026.02.12 12:14:00,12:14:00,65
2026.02.12 12:15:00,12:15:00,14
2026.02.12 12:17:00,12:17:00,16
2026.02.12 12:18:00,12:18:00,20
2026.02.12 12:21:00,12:21:00,20
2026.02.12 12:22:00,12:22:00,10
2026.02.12 13:01:00,13:01:00,24
2026.02.12 13:02:00,13:02:00,21
2026.02.12 13:03:00,13:03:00,29
2026.02.12 13:04:00,13:04:00,20
2026.02.12 13:05:00,13:05:00,14
2026.02.12 13:06:00,13:06:00,22
2026.02.12 13:08:00,13:08:00,27
2026.02.12 13:49:00,13:49:00,20
2026.02.12 14:09:00,14:09:00,13
2026.02.12 14:10:00,14:10:00,17
2026.02.12 14:35:00,14:35:00,40
2026.02.12 14:53:00,14:53:00,11
2026.02.12 14:54:00,14:54:00,18
2026.02.12 14:55:00,14:55:00,11
2026.02.12 14:56:00,14:56:00,26
2026.02.12 14:57:00,14:57:00,18
2026.02.12 14:58:00,14:58:00,35
2026.02.12 15:07:00,15:07:00,14
2026.02.12 15:39:00,15:39:00,11
2026.02.12 15:40:00,15:40:00,16
2026.02.12 15:41:00,15:41:00,10
2026.02.12 16:19:00,16:19:00,44
2026.02.12 16:20:00,16:20:00,42
2026.02.12 16:21:00,16:21:00,62
2026.02.12 16:22:00,16:22:00,60
2026.02.12 16:25:00,16:25:00,15
2026.02.12 16:26:00,16:26:00,33
2026.02.12 16:27:00,16:27:00,109
2026.02.12 16:28:00,16:28:00,104
2026.02.12 16:29:00,16:29:00,96
2026.02.12 16:30:00,16:30:00,39
2026.02.12 16:32:00,16:32:00,71
2026.02.12 16:33:00,16:33:00,67
2026.02.12 16:34:00,16:34:00,11
2026.02.12 16:35:00,16:35:00,41
2026.02.12 16:36:00,16:36:00,1
2026.02.12 16:37:00,16:37:00,58
2026.02.12 16:38:00,16:38:00,95
2026.02.12 16:39:00,16:39:00,64
2026.02.12 16:40:00,16:40:00,17
2026.02.12 16:41:00,16:41:00,12
2026.02.12 16:42:00,16:42:00,45
2026.02.12 16:44:00,16:44:00,15
2026.02.12 16:45:00,16:45:00,50
2026.02.12 16:46:00,16:46:00,45
2026.02.12 16:47:00,16:47:00,67
2026.02.12 16:48:00,16:48:00,84
2026.02.12 16:49:00,16:49:00,87
2026.02.12 16:50:00,16:50:00,66
2026.02.12 16:51:00,16:51:00,90
2026.02.12 16:52:00,16:52:00,78
2026.02.12 16:53:00,16:53:00,99
2026.02.12 16:54:00,16:54:00,85
2026.02.12 16:55:00,16:55:00,71
2026.02.12 16:56:00,16:56:00,81
2026.02.12 16:57:00,16:57:00,71
2026.02.12 16:58:00,16:58:00,109
2026.02.12 16:59:00,16:59:00,96
2026.02.12 17:00:00,17:00:00,80
2026.02.12 17:01:00,17:01:00,62
2026.02.12 17:02:00,17:02:00,84
2026.02.12 17:03:00,17:03:00,79
2026.02.12 17:04:00,17:04:00,71
2026.02.12 17:05:00,17:05:00,78
2026.02.12 17:06:00,17:06:00,104
2026.02.12 17:07:00,17:07:00,82
2026.02.12 17:08:00,17:08:00,64
2026.02.12 17:09:00,17:09:00,92
2026.02.12 17:10:00,17:10:00,43
2026.02.12 17:11:00,17:11:00,43
2026.02.12 17:16:00,17:16:00,26
2026.02.12 17:17:00,17:17:00,11
2026.02.12 17:19:00,17:19:00,59
2026.02.12 17:20:00,17:20:00,54
2026.02.12 17:21:00,17:21:00,29
2026.02.12 17:24:00,17:24:00,12
2026.02.12 17:25:00,17:25:00,23
2026.02.12 17:26:00,17:26:00,96
2026.02.12 17:27:00,17:27:00,68
2026.02.12 17:28:00,17:28:00,49
2026.02.12 17:29:00,17:29:00,92
2026.02.12 17:30:00,17:30:00,89
2026.02.12 17:31:00,17:31:00,104
2026.02.12 17:32:00,17:32:00,92
2026.02.12 17:33:00,17:33:00,102
2026.02.12 17:34:00,17:34:00,113
2026.02.12 17:35:00,17:35:00,95
2026.02.12 17:36:00,17:36:00,87
2026.02.12 17:37:00,17:37:00,48
2026.02.12 17:38:00,17:38:00,49
2026.02.12 17:39:00,17:39:00,81
2026.02.12 17:40:00,17:40:00,71
2026.02.12 17:41:00,17:41:00,70
2026.02.12 17:42:00,17:42:00,65
2026.02.12 17:43:00,17:43:00,74
2026.02.12 17:44:00,17:44:00,50
2026.02.12 17:45:00,17:45:00,80
2026.02.12 17:46:00,17:46:00,77
2026.02.12 17:47:00,17:47:00,78
2026.02.12 17:48:00,17:48:00,71
2026.02.12 17:49:00,17:49:00,93
2026.02.12 17:50:00,17:50:00,75
2026.02.12 17:51:00,17:51:00,82
2026.02.12 17:52:00,17:52:00,83
2026.02.12 17:53:00,17:53:00,59
2026.02.12 17:54:00,17:54:00,42
2026.02.12 17:59:00,17:59:00,53
2026.02.12 18:02:00,18:02:00,51
2026.02.12 18:03:00,18:03:00,98
2026.02.12 18:04:00,18:04:00,78
2026.02.12 18:05:00,18:05:00,91
2026.02.12 18:06:00,18:06:00,91
2026.02.12 18:07:00,18:07:00,63
2026.02.12 18:08:00,18:08:00,70
2026.02.12 18:15:00,18:15:00,10
2026.02.12 18:30:00,18:30:00,20
2026.02.12 18:31:00,18:31:00,59
2026.02.12 18:32:00,18:32:00,15
2026.02.12 18:34:00,18:34:00,21
2026.02.12 18:37:00,18:37:00,11
2026.02.12 18:38:00,18:38:00,0
2026.02.12 19:00:00,19:00:00,16
2026.02.12 19:01:00,19:01:00,29
2026.02.12 19:02:00,19:02:00,51
2026.02.12 19:03:00,19:03:00,38
2026.02.12 19:27:00,19:27:00,27
2026.02.12 19:28:00,19:28:00,73
2026.02.12 19:29:00,19:29:00,54
2026.02.12 19:30:00,19:30:00,22
2026.02.12 19:31:00,19:31:00,10
2026.02.12 19:38:00,19:38:00,10
2026.02.12 19:40:00,19:40:00,22
2026.02.12 19:41:00,19:41:00,18
2026.02.12 19:42:00,19:42:00,6
2026.02.12 19:58:00,19:58:00,17
2026.02.12 19:59:00,19:59:00,14
2026.02.12 20:55:00,20:55:00,26
2026.02.12 21:04:00,21:04:00,24
2026.02.12 21:05:00,21:05:00,22
2026.02.13 05:05:00,05:05:00,17
2026.02.13 05:09:00,05:09:00,10
2026.02.13 06:02:00,06:02:00,11
2026.02.13 06:18:00,06:18:00,27
2026.02.13 06:23:00,06:23:00,44
2026.02.13 06:24:00,06:24:00,52
2026.02.13 06:25:00,06:25:00,49
2026.02.13 06:26:00,06:26:00,44
2026.02.13 06:29:00,06:29:00,22
2026.02.13 06:30:00,06:30:00,43
2026.02.13 06:31:00,06:31:00,50
2026.02.13 07:10:00,07:10:00,88
2026.02.13 07:11:00,07:11:00,117
2026.02.13 07:12:00,07:12:00,39
2026.02.13 07:14:00,07:14:00,10
2026.02.13 07:19:00,07:19:00,33
2026.02.13 07:20:00,07:20:00,57
2026.02.13 07:21:00,07:21:00,91
2026.02.13 07:22:00,07:22:00,35
2026.02.13 07:23:00,07:23:00,15
2026.02.13 07:29:00,07:29:00,21
2026.02.13 07:30:00,07:30:00,106
2026.02.13 07:31:00,07:31:00,109
2026.02.13 07:32:00,07:32:00,109
2026.02.13 07:33:00,07:33:00,101
2026.02.13 07:34:00,07:34:00,85
2026.02.13 07:35:00,07:35:00,54
2026.02.13 07:51:00,07:51:00,12
2026.02.13 07:58:00,07:58:00,16
2026.02.13 08:14:00,08:14:00,25
2026.02.13 08:40:00,08:40:00,28
2026.02.13 08:41:00,08:41:00,80
2026.02.13 08:42:00,08:42:00,54
2026.02.13 08:43:00,08:43:00,66
2026.02.13 10:30:00,10:30:00,12
2026.02.13 10:36:00,10:36:00,21
2026.02.13 10:37:00,10:37:00,21
2026.02.13 10:38:00,10:38:00,31
2026.02.13 10:39:00,10:39:00,27
2026.02.13 11:11:00,11:11:00,22
2026.02.13 11:20:00,11:20:00,45
2026.02.13 11:21:00,11:21:00,75
2026.02.13 11:22:00,11:22:00,85
2026.02.13 11:23:00,11:23:00,60
2026.02.13 11:24:00,11:24:00,11
2026.02.13 11:25:00,11:25:00,10
2026.02.13 11:26:00,11:26:00,26
2026.02.13 11:28:00,11:28:00,12
2026.02.13 11:29:00,11:29:00,26
2026.02.13 12:15:00,12:15:00,55
2026.02.13 12:16:00,12:16:00,48
2026.02.13 12:17:00,12:17:00,28
2026.02.13 12:18:00,12:18:00,42
2026.02.13 12:19:00,12:19:00,67
2026.02.13 12:20:00,12:20:00,1
2026.02.13 12:25:00,12:25:00,20
2026.02.13 12:26:00,12:26:00,6
2026.02.13 12:51:00,12:51:00,11
2026.02.13 12:52:00,12:52:00,33
2026.02.13 12:53:00,12:53:00,83
2026.02.13 12:54:00,12:54:00,113
2026.02.13 12:55:00,12:55:00,111
2026.02.13 12:56:00,12:56:00,106
2026.02.13 12:57:00,12:57:00,106
2026.02.13 12:58:00,12:58:00,37
2026.02.13 13:04:00,13:04:00,61
2026.02.13 13:05:00,13:05:00,79
2026.02.13 13:06:00,13:06:00,64
2026.02.13 13:07:00,13:07:00,26
2026.02.13 13:09:00,13:09:00,7
2026.02.13 13:16:00,13:16:00,78
2026.02.13 13:17:00,13:17:00,112
2026.02.13 13:18:00,13:18:00,114
2026.02.13 13:19:00,13:19:00,31
2026.02.13 13:20:00,13:20:00,63
2026.02.13 13:21:00,13:21:00,10
2026.02.13 13:27:00,13:27:00,16
2026.02.13 13:28:00,13:28:00,36
2026.02.13 13:47:00,13:47:00,98
2026.02.13 13:48:00,13:48:00,102
2026.02.13 13:49:00,13:49:00,69
2026.02.13 13:50:00,13:50:00,97
2026.02.13 13:51:00,13:51:00,53
2026.02.13 13:52:00,13:52:00,120
2026.02.13 13:53:00,13:53:00,120
2026.02.13 13:54:00,13:54:00,118
2026.02.13 13:55:00,13:55:00,113
2026.02.13 13:56:00,13:56:00,115
2026.02.13 13:57:00,13:57:00,116
2026.02.13 13:58:00,13:58:00,86
2026.02.13 13:59:00,13:59:00,61
2026.02.13 14:00:00,14:00:00,26
2026.02.13 14:15:00,14:15:00,69
2026.02.13 14:16:00,14:16:00,16
2026.02.13 14:22:00,14:22:00,14
2026.02.13 14:23:00,14:23:00,4
2026.02.13 14:24:00,14:24:00,21
2026.02.13 14:25:00,14:25:00,9
2026.02.13 15:00:00,15:00:00,50
2026.02.13 15:02:00,15:02:00,21
2026.02.13 15:13:00,15:13:00,28
2026.02.13 15:14:00,15:14:00,55
2026.02.13 15:15:00,15:15:00,20
2026.02.13 15:16:00,15:16:00,58
2026.02.13 15:17:00,15:17:00,42
2026.02.13 15:18:00,15:18:00,9
2026.02.13 15:19:00,15:19:00,50
2026.02.13 15:20:00,15:20:00,37
2026.02.13 15:21:00,15:21:00,104
2026.02.13 15:22:00,15:22:00,116
2026.02.13 15:23:00,15:23:00,118
2026.02.13 15:24:00,15:24:00,117
2026.02.13 15:25:00,15:25:00,116
2026.02.13 15:26:00,15:26:00,115
2026.02.13 15:27:00,15:27:00,117
2026.02.13 15:28:00,15:28:00,106
2026.02.13 15:29:00,15:29:00,73
2026.02.13 15:30:00,15:30:00,6
2026.02.13 15:31:00,15:31:00,45
2026.02.13 15:32:00,15:32:00,7
2026.02.13 16:59:00,16:59:00,21
2026.02.13 17:00:00,17:00:00,100
2026.02.13 17:01:00,17:01:00,107
2026.02.13 17:02:00,17:02:00,94
2026.02.13 17:03:00,17:03:00,62
2026.02.13 17:04:00,17:04:00,40
2026.02.13 17:05:00,17:05:00,10
2026.02.13 17:06:00,17:06:00,65
2026.02.13 17:07:00,17:07:00,12
2026.02.13 17:09:00,17:09:00,0
2026.02.13 17:10:00,17:10:00,0
2026.02.13 17:11:00,17:11:00,0
2026.02.13 17:12:00,17:12:00,0
2026.02.13 17:13:00,17:13:00,17
2026.02.13 17:14:00,17:14:00,10
2026.02.13 17:15:00,17:15:00,47
2026.02.13 17:16:00,17:16:00,49
2026.02.13 17:17:00,17:17:00,37
2026.02.13 17:18:00,17:18:00,16
2026.02.13 17:19:00,17:19:00,21
2026.02.13 17:20:00,17:20:00,20
2026.02.13 17:21:00,17:21:00,0
2026.02.13 17:22:00,17:22:00,101
2026.02.13 17:23:00,17:23:00,111
2026.02.13 17:24:00,17:24:00,28
2026.02.13 17:25:00,17:25:00,0
2026.02.13 17:26:00,17:26:00,54
2026.02.13 17:27:00,17:27:00,92
2026.02.13 17:28:00,17:28:00,14
2026.02.13 17:29:00,17:29:00,76
2026.02.13 17:30:00,17:30:00,0
2026.02.13 17:31:00,17:31:00,0
2026.02.13 17:32:00,17:32:00,14
2026.02.13 17:33:00,17:33:00,0
2026.02.13 17:34:00,17:34:00,0
2026.02.13 17:35:00,17:35:00,20
2026.02.13 17:36:00,17:36:00,0
2026.02.13 17:37:00,17:37:00,0
2026.02.13 17:38:00,17:38:00,16
2026.02.13 17:39:00,17:39:00,45
2026.02.13 17:40:00,17:40:00,20
2026.02.13 17:41:00,17:41:00,42
2026.02.13 17:42:00,17:42:00,60
2026.02.13 17:43:00,17:43:00,53
2026.02.13 17:44:00,17:44:00,35
2026.02.13 17:45:00,17:45:00,0
2026.02.13 17:46:00,17:46:00,0
2026.02.13 17:47:00,17:47:00,0
2026.02.13 17:48:00,17:48:00,0
2026.02.13 17:49:00,17:49:00,0
2026.02.13 17:50:00,17:50:00,0
2026.02.13 17:51:00,17:51:00,0
2026.02.13 17:52:00,17:52:00,0
2026.02.13 17:53:00,17:53:00,27
2026.02.13 17:54:00,17:54:00,0
2026.02.13 17:55:00,17:55:00,22
2026.02.13 17:56:00,17:56:00,41
2026.02.13 17:57:00,17:57:00,59
2026.02.13 17:58:00,17:58:00,0
2026.02.13 17:59:00,17:59:00,0
2026.02.13 18:00:00,18:00:00,0
2026.02.13 18:01:00,18:01:00,0
2026.02.13 18:02:00,18:02:00,0
2026.02.13 18:03:00,18:03:00,0
2026.02.13 18:04:00,18:04:00,0
2026.02.13 18:05:00,18:05:00,26
2026.02.13 18:06:00,18:06:00,24
2026.02.13 18:07:00,18:07:00,76
2026.02.13 18:08:00,18:08:00,63
2026.02.13 18:09:00,18:09:00,27
2026.02.13 18:10:00,18:10:00,26
2026.02.13 18:11:00,18:11:00,22
2026.02.13 18:12:00,18:12:00,43
2026.02.13 18:13:00,18:13:00,75
2026.02.13 18:14:00,18:14:00,72
2026.02.13 18:15:00,18:15:00,102
2026.02.13 18:16:00,18:16:00,107
2026.02.13 18:17:00,18:17:00,112
2026.02.13 18:18:00,18:18:00,113
2026.02.13 18:19:00,18:19:00,113
2026.02.13 18:20:00,18:20:00,109
2026.02.13 18:21:00,18:21:00,110
2026.02.13 18:22:00,18:22:00,87
2026.02.13 18:23:00,18:23:00,24
2026.02.13 18:24:00,18:24:00,51
2026.02.13 18:25:00,18:25:00,93
2026.02.13 18:26:00,18:26:00,114
2026.02.13 18:27:00,18:27:00,94
2026.02.13 18:28:00,18:28:00,97
2026.02.13 18:29:00,18:29:00,55
2026.02.13 18:30:00,18:30:00,28
2026.02.13 18:31:00,18:31:00,35
2026.02.13 18:33:00,18:33:00,10
2026.02.13 18:46:00,18:46:00,16
2026.02.13 18:47:00,18:47:00,39
2026.02.13 18:48:00,18:48:00,58
2026.02.13 18:49:00,18:49:00,29
2026.02.13 18:50:00,18:50:00,53
2026.02.13 18:51:00,18:51:00,36
2026.02.13 18:52:00,18:52:00,40
2026.02.13 18:53:00,18:53:00,67
2026.02.13 18:54:00,18:54:00,43
2026.02.13 18:55:00,18:55:00,53
2026.02.13 18:56:00,18:56:00,37
2026.02.13 18:57:00,18:57:00,46
2026.02.13 18:58:00,18:58:00,53
2026.02.13 18:59:00,18:59:00,33
2026.02.13 19:00:00,19:00:00,5
2026.02.13 20:20:00,20:20:00,66
2026.02.13 20:21:00,20:21:00,6
2026.02.13 21:45:00,21:45:00,6
2026.02.13 22:08:00,22:08:00,10
2026.02.14 03:56:00,03:56:00,28
2026.02.14 03:57:00,03:57:00,12
2026.02.14 03:58:00,03:58:00,11
2026.02.14 04:00:00,04:00:00,46
2026.02.14 06:58:00,06:58:00,30
2026.02.14 07:00:00,07:00:00,7
2026.02.14 07:01:00,07:01:00,9
2026.02.14 07:02:00,07:02:00,2
2026.02.14 07:15:00,07:15:00,11
2026.02.14 07:20:00,07:20:00,28
2026.02.14 07:25:00,07:25:00,12
2026.02.14 07:28:00,07:28:00,55
2026.02.14 07:29:00,07:29:00,28
2026.02.14 07:30:00,07:30:00,8
2026.02.14 07:31:00,07:31:00,28
2026.02.14 07:32:00,07:32:00,71
2026.02.14 07:51:00,07:51:00,17
2026.02.14 07:52:00,07:52:00,15
2026.02.14 07:56:00,07:56:00,17
2026.02.14 07:57:00,07:57:00,20
2026.02.14 07:59:00,07:59:00,11
2026.02.14 08:00:00,08:00:00,6
2026.02.14 08:02:00,08:02:00,14
2026.02.14 08:03:00,08:03:00,0
2026.02.14 08:04:00,08:04:00,34
2026.02.14 08:05:00,08:05:00,111
2026.02.14 08:06:00,08:06:00,73
2026.02.14 08:07:00,08:07:00,14
2026.02.14 08:13:00,08:13:00,19
2026.02.14 08:15:00,08:15:00,24
2026.02.14 08:16:00,08:16:00,30
2026.02.14 08:17:00,08:17:00,70
2026.02.14 08:18:00,08:18:00,62
2026.02.14 08:19:00,08:19:00,29
2026.02.14 08:20:00,08:20:00,19
2026.02.14 08:21:00,08:21:00,81
2026.02.14 08:22:00,08:22:00,102
2026.02.14 08:23:00,08:23:00,111
2026.02.14 08:24:00,08:24:00,5
2026.02.14 08:26:00,08:26:00,6
2026.02.14 08:28:00,08:28:00,16
2026.02.14 08:39:00,08:39:00,89
2026.02.14 08:40:00,08:40:00,105
2026.02.14 08:41:00,08:41:00,103
2026.02.14 08:42:00,08:42:00,72
2026.02.14 08:43:00,08:43:00,44
2026.02.14 08:44:00,08:44:00,20
2026.02.14 08:45:00,08:45:00,43
2026.02.14 08:46:00,08:46:00,101
2026.02.14 08:47:00,08:47:00,19
2026.02.14 08:49:00,08:49:00,11
2026.02.14 08:50:00,08:50:00,11
2026.02.14 08:51:00,08:51:00,97
2026.02.14 08:52:00,08:52:00,58
2026.02.14 08:53:00,08:53:00,16
2026.02.14 08:54:00,08:54:00,34
2026.02.14 08:55:00,08:55:00,27
2026.02.14 08:56:00,08:56:00,11
2026.02.14 09:00:00,09:00:00,22
2026.02.14 09:10:00,09:10:00,12
2026.02.14 09:13:00,09:13:00,26
2026.02.14 09:14:00,09:14:00,14
2026.02.14 09:15:00,09:15:00,40
2026.02.14 09:16:00,09:16:00,10
2026.02.14 09:20:00,09:20:00,21
2026.02.14 09:22:00,09:22:00,16
2026.02.14 09:25:00,09:25:00,19
2026.02.14 09:27:00,09:27:00,13
2026.02.14 09:29:00,09:29:00,22
2026.02.14 09:30:00,09:30:00,10
2026.02.14 09:31:00,09:31:00,31
2026.02.14 09:32:00,09:32:00,45
2026.02.14 09:33:00,09:33:00,17
2026.02.14 09:35:00,09:35:00,10
2026.02.14 09:36:00,09:36:00,45
2026.02.14 09:37:00,09:37:00,52
2026.02.14 09:38:00,09:38:00,35
2026.02.14 09:39:00,09:39:00,10
2026.02.14 09:40:00,09:40:00,37
2026.02.14 09:42:00,09:42:00,20
2026.02.14 09:43:00,09:43:00,28
2026.02.14 09:44:00,09:44:00,38
2026.02.14 09:46:00,09:46:00,15
2026.02.14 09:47:00,09:47:00,16
2026.02.14 09:48:00,09:48:00,37
2026.02.14 09:49:00,09:49:00,26
2026.02.14 09:50:00,09:50:00,36
2026.02.14 09:51:00,09:51:00,12
2026.02.14 09:52:00,09:52:00,23
2026.02.14 09:53:00,09:53:00,34
2026.02.14 09:54:00,09:54:00,16
2026.02.14 09:57:00,09:57:00,37
2026.02.14 09:58:00,09:58:00,10
2026.02.14 10:00:00,10:00:00,14
2026.02.14 10:01:00,10:01:00,35
2026.02.14 10:03:00,10:03:00,10
2026.02.14 10:04:00,10:04:00,28
2026.02.14 10:05:00,10:05:00,26
2026.02.14 10:06:00,10:06:00,45
2026.02.14 10:09:00,10:09:00,11
2026.02.14 10:10:00,10:10:00,19
2026.02.14 10:11:00,10:11:00,17
2026.02.14 10:14:00,10:14:00,30
2026.02.14 10:15:00,10:15:00,12
2026.02.14 10:16:00,10:16:00,25
2026.02.14 10:18:00,10:18:00,27
2026.02.14 10:20:00,10:20:00,43
2026.02.14 10:21:00,10:21:00,56
2026.02.14 10:22:00,10:22:00,21
2026.02.14 10:23:00,10:23:00,37
2026.02.14 10:24:00,10:24:00,13
2026.02.14 10:25:00,10:25:00,52
2026.02.14 10:26:00,10:26:00,43
2026.02.14 10:27:00,10:27:00,16
2026.02.14 10:28:00,10:28:00,37
2026.02.14 10:29:00,10:29:00,13
2026.02.14 10:30:00,10:30:00,58
2026.02.14 10:31:00,10:31:00,23
2026.02.14 10:32:00,10:32:00,20
2026.02.14 10:33:00,10:33:00,25
2026.02.14 10:34:00,10:34:00,61
2026.02.14 10:35:00,10:35:00,48
2026.02.14 10:36:00,10:36:00,44
2026.02.14 10:37:00,10:37:00,21
2026.02.14 10:38:00,10:38:00,32
2026.02.14 10:39:00,10:39:00,23
2026.02.14 10:40:00,10:40:00,22
2026.02.14 10:41:00,10:41:00,21
