Datum,Zeit,Schritte
2026.02.17 21:02:00,21:02:00,13
2026.02.17 21:03:00,21:03:00,15
2026.02.17 21:04:00,21:04:00,10
2026.02.17 21:05:00,21:05:00,44
2026.02.17 21:06:00,21:06:00,33
2026.02.17 21:07:00,21:07:00,0
2026.02.17 21:08:00,21:08:00,22
2026.02.17 21:09:00,21:09:00,53
2026.02.17 21:10:00,21:10:00,0
2026.02.17 21:11:00,21:11:00,16
2026.02.17 21:12:00,21:12:00,44
2026.02.17 21:13:00,21:13:00,0
2026.02.17 21:14:00,21:14:00,11
2026.02.17 21:15:00,21:15:00,45
2026.02.17 21:16:00,21:16:00,0
2026.02.17 21:17:00,21:17:00,13
2026.02.17 21:18:00,21:18:00,85
2026.02.17 21:19:00,21:19:00,0
2026.02.17 21:20:00,21:20:00,0
2026.02.17 21:21:00,21:21:00,0
2026.02.17 21:22:00,21:22:00,50
2026.02.17 21:23:00,21:23:00,43
2026.02.17 21:24:00,21:24:00,32
2026.02.17 21:25:00,21:25:00,22
2026.02.17 21:26:00,21:26:00,37
2026.02.17 21:27:00,21:27:00,50
2026.02.17 21:28:00,21:28:00,45
2026.02.17 21:29:00,21:29:00,68
2026.02.17 21:30:00,21:30:00,67
2026.02.17 21:31:00,21:31:00,108
2026.02.17 21:32:00,21:32:00,105
2026.02.17 21:33:00,21:33:00,103
2026.02.17 21:34:00,21:34:00,103
2026.02.17 21:35:00,21:35:00,109
2026.02.17 21:36:00,21:36:00,101
2026.02.17 21:37:00,21:37:00,106
2026.02.17 21:38:00,21:38:00,101
2026.02.17 21:39:00,21:39:00,102
2026.02.17 21:40:00,21:40:00,105
2026.02.17 21:41:00,21:41:00,103
2026.02.17 21:42:00,21:42:00,73
2026.02.17 21:43:00,21:43:00,29
2026.02.17 21:44:00,21:44:00,54
2026.02.17 21:45:00,21:45:00,6
2026.02.17 21:46:00,21:46:00,16
2026.02.17 21:47:00,21:47:00,38
2026.02.17 21:48:00,21:48:00,40
2026.02.17 21:51:00,21:51:00,11
2026.02.17 21:52:00,21:52:00,27
2026.02.17 21:53:00,21:53:00,10
2026.02.17 22:02:00,22:02:00,20
2026.02.17 22:06:00,22:06:00,6
2026.02.17 22:07:00,22:07:00,48
2026.02.17 22:08:00,22:08:00,3
2026.02.17 22:15:00,22:15:00,25
2026.02.17 22:41:00,22:41:00,16
2026.02.17 23:10:00,23:10:00,10
2026.02.18 06:41:00,06:41:00,36
2026.02.18 06:42:00,06:42:00,28
2026.02.18 06:43:00,06:43:00,40
2026.02.18 06:44:00,06:44:00,34
2026.02.18 06:45:00,06:45:00,9
2026.02.18 07:02:00,07:02:00,7
2026.02.18 07:03:00,07:03:00,15
2026.02.18 07:05:00,07:05:00,23
2026.02.18 07:06:00,07:06:00,21
2026.02.18 07:07:00,07:07:00,15
2026.02.18 07:08:00,07:08:00,15
2026.02.18 07:09:00,07:09:00,28
2026.02.18 07:10:00,07:10:00,16
2026.02.18 07:11:00,07:11:00,41
2026.02.18 07:12:00,07:12:00,28
2026.02.18 07:13:00,07:13:00,62
2026.02.18 07:14:00,07:14:00,7
2026.02.18 07:22:00,07:22:00,32
2026.02.18 07:27:00,07:27:00,29
2026.02.18 07:28:00,07:28:00,48
2026.02.18 07:29:00,07:29:00,27
2026.02.18 07:30:00,07:30:00,103
2026.02.18 07:31:00,07:31:00,111
2026.02.18 07:32:00,07:32:00,109
2026.02.18 07:33:00,07:33:00,108
2026.02.18 07:34:00,07:34:00,111
2026.02.18 07:35:00,07:35:00,108
2026.02.18 07:36:00,07:36:00,106
2026.02.18 07:37:00,07:37:00,107
2026.02.18 07:38:00,07:38:00,77
2026.02.18 07:39:00,07:39:00,108
2026.02.18 07:40:00,07:40:00,103
2026.02.18 07:41:00,07:41:00,86
2026.02.18 07:42:00,07:42:00,74
2026.02.18 07:43:00,07:43:00,27
2026.02.18 08:10:00,08:10:00,37
2026.02.18 08:11:00,08:11:00,115
2026.02.18 08:12:00,08:12:00,111
2026.02.18 08:13:00,08:13:00,114
2026.02.18 08:14:00,08:14:00,53
2026.02.18 08:16:00,08:16:00,9
2026.02.18 08:22:00,08:22:00,23
2026.02.18 08:23:00,08:23:00,91
2026.02.18 08:24:00,08:24:00,47
2026.02.18 08:25:00,08:25:00,68
2026.02.18 08:26:00,08:26:00,72
2026.02.18 08:27:00,08:27:00,10
2026.02.18 08:33:00,08:33:00,36
2026.02.18 08:34:00,08:34:00,113
2026.02.18 08:35:00,08:35:00,71
2026.02.18 08:36:00,08:36:00,103
2026.02.18 08:37:00,08:37:00,96
2026.02.18 08:38:00,08:38:00,107
2026.02.18 08:39:00,08:39:00,99
2026.02.18 08:40:00,08:40:00,26
2026.02.18 08:47:00,08:47:00,10
2026.02.18 09:36:00,09:36:00,13
2026.02.18 09:42:00,09:42:00,90
2026.02.18 09:43:00,09:43:00,40
2026.02.18 09:44:00,09:44:00,10
2026.02.18 09:45:00,09:45:00,35
2026.02.18 09:46:00,09:46:00,38
2026.02.18 09:47:00,09:47:00,98
2026.02.18 09:48:00,09:48:00,21
2026.02.18 10:27:00,10:27:00,76
2026.02.18 10:28:00,10:28:00,3
2026.02.18 10:29:00,10:29:00,56
2026.02.18 10:30:00,10:30:00,61
2026.02.18 10:31:00,10:31:00,13
2026.02.18 10:37:00,10:37:00,15
2026.02.18 11:17:00,11:17:00,22
2026.02.18 11:18:00,11:18:00,31
2026.02.18 11:19:00,11:19:00,34
2026.02.18 11:20:00,11:20:00,45
2026.02.18 11:21:00,11:21:00,96
2026.02.18 11:22:00,11:22:00,107
2026.02.18 11:23:00,11:23:00,102
2026.02.18 11:24:00,11:24:00,58
2026.02.18 11:26:00,11:26:00,8
2026.02.18 11:27:00,11:27:00,101
2026.02.18 11:28:00,11:28:00,101
2026.02.18 11:29:00,11:29:00,67
2026.02.18 11:30:00,11:30:00,52
2026.02.18 11:31:00,11:31:00,8
2026.02.18 11:33:00,11:33:00,28
2026.02.18 11:34:00,11:34:00,99
2026.02.18 11:35:00,11:35:00,91
2026.02.18 11:36:00,11:36:00,54
2026.02.18 11:37:00,11:37:00,18
2026.02.18 11:38:00,11:38:00,64
2026.02.18 11:39:00,11:39:00,97
2026.02.18 11:40:00,11:40:00,100
2026.02.18 11:41:00,11:41:00,89
2026.02.18 11:42:00,11:42:00,28
2026.02.18 11:43:00,11:43:00,29
2026.02.18 11:51:00,11:51:00,32
2026.02.18 11:53:00,11:53:00,33
2026.02.18 11:54:00,11:54:00,16
2026.02.18 12:08:00,12:08:00,26
2026.02.18 12:09:00,12:09:00,31
2026.02.18 12:10:00,12:10:00,16
2026.02.18 12:11:00,12:11:00,14
2026.02.18 13:10:00,13:10:00,78
2026.02.18 13:11:00,13:11:00,1
2026.02.18 13:12:00,13:12:00,37
2026.02.18 13:13:00,13:13:00,53
2026.02.18 13:14:00,13:14:00,31
2026.02.18 13:32:00,13:32:00,35
2026.02.18 13:35:00,13:35:00,16
2026.02.18 13:39:00,13:39:00,27
2026.02.18 13:52:00,13:52:00,44
2026.02.18 13:53:00,13:53:00,44
2026.02.18 13:54:00,13:54:00,99
2026.02.18 13:55:00,13:55:00,113
2026.02.18 13:56:00,13:56:00,103
2026.02.18 13:57:00,13:57:00,104
2026.02.18 13:58:00,13:58:00,66
2026.02.18 13:59:00,13:59:00,74
2026.02.18 14:00:00,14:00:00,19
2026.02.18 14:06:00,14:06:00,70
2026.02.18 14:07:00,14:07:00,64
2026.02.18 14:08:00,14:08:00,102
2026.02.18 14:09:00,14:09:00,46
2026.02.18 14:16:00,14:16:00,55
2026.02.18 14:17:00,14:17:00,108
2026.02.18 14:18:00,14:18:00,83
2026.02.18 14:19:00,14:19:00,67
2026.02.18 14:20:00,14:20:00,77
2026.02.18 14:21:00,14:21:00,22
2026.02.18 14:28:00,14:28:00,15
2026.02.18 14:29:00,14:29:00,29
2026.02.18 14:46:00,14:46:00,103
2026.02.18 14:47:00,14:47:00,108
2026.02.18 14:48:00,14:48:00,107
2026.02.18 14:49:00,14:49:00,85
2026.02.18 14:50:00,14:50:00,58
2026.02.18 14:51:00,14:51:00,109
2026.02.18 14:52:00,14:52:00,105
2026.02.18 14:53:00,14:53:00,108
2026.02.18 14:54:00,14:54:00,111
2026.02.18 14:55:00,14:55:00,107
2026.02.18 14:56:00,14:56:00,110
2026.02.18 14:57:00,14:57:00,109
2026.02.18 14:58:00,14:58:00,99
2026.02.18 14:59:00,14:59:00,45
2026.02.18 15:00:00,15:00:00,29
2026.02.18 15:05:00,15:05:00,30
2026.02.18 15:06:00,15:06:00,29
2026.02.18 15:07:00,15:07:00,79
2026.02.18 15:08:00,15:08:00,24
2026.02.18 15:09:00,15:09:00,39
2026.02.18 15:10:00,15:10:00,24
2026.02.18 15:11:00,15:11:00,22
2026.02.18 15:12:00,15:12:00,52
2026.02.18 15:13:00,15:13:00,44
2026.02.18 15:14:00,15:14:00,21
2026.02.18 15:15:00,15:15:00,11
2026.02.18 15:17:00,15:17:00,27
2026.02.18 15:35:00,15:35:00,33
2026.02.18 15:49:00,15:49:00,16
2026.02.18 15:59:00,15:59:00,7
2026.02.18 16:00:00,16:00:00,31
2026.02.18 16:11:00,16:11:00,11
2026.02.18 16:18:00,16:18:00,12
2026.02.18 16:19:00,16:19:00,10
2026.02.18 16:34:00,16:34:00,13
2026.02.18 16:35:00,16:35:00,1
2026.02.18 17:40:00,17:40:00,16
2026.02.18 17:43:00,17:43:00,43
2026.02.18 17:44:00,17:44:00,9
2026.02.18 17:45:00,17:45:00,53
2026.02.18 17:46:00,17:46:00,29
2026.02.18 17:50:00,17:50:00,18
2026.02.18 17:52:00,17:52:00,18
2026.02.18 18:26:00,18:26:00,63
2026.02.18 18:27:00,18:27:00,10
2026.02.18 18:28:00,18:28:00,62
2026.02.18 18:29:00,18:29:00,77
2026.02.18 18:30:00,18:30:00,41
2026.02.18 18:41:00,18:41:00,55
2026.02.18 18:58:00,18:58:00,7
2026.02.18 19:31:00,19:31:00,38
2026.02.18 19:33:00,19:33:00,55
2026.02.18 19:34:00,19:34:00,11
2026.02.18 19:42:00,19:42:00,7
2026.02.18 19:43:00,19:43:00,9
2026.02.18 19:48:00,19:48:00,6
2026.02.18 20:06:00,20:06:00,63
2026.02.18 20:07:00,20:07:00,27
2026.02.18 20:08:00,20:08:00,36
2026.02.18 20:09:00,20:09:00,46
2026.02.18 20:33:00,20:33:00,19
2026.02.18 20:34:00,20:34:00,30
2026.02.18 20:36:00,20:36:00,11
2026.02.18 20:41:00,20:41:00,9
2026.02.18 20:42:00,20:42:00,8
2026.02.18 20:43:00,20:43:00,7
2026.02.18 20:46:00,20:46:00,24
2026.02.18 20:58:00,20:58:00,26
2026.02.18 20:59:00,20:59:00,7
2026.02.18 21:54:00,21:54:00,9
2026.02.18 21:57:00,21:57:00,38
2026.02.18 21:58:00,21:58:00,17
2026.02.18 22:02:00,22:02:00,31
2026.02.18 22:05:00,22:05:00,73
2026.02.18 22:06:00,22:06:00,16
2026.02.18 22:22:00,22:22:00,12
2026.02.19 05:37:00,05:37:00,17
2026.02.19 05:39:00,05:39:00,11
2026.02.19 05:54:00,05:54:00,30
2026.02.19 05:57:00,05:57:00,14
2026.02.19 05:58:00,05:58:00,44
2026.02.19 05:59:00,05:59:00,40
2026.02.19 06:00:00,06:00:00,48
2026.02.19 06:01:00,06:01:00,12
2026.02.19 06:02:00,06:02:00,38
2026.02.19 06:03:00,06:03:00,39
2026.02.19 06:04:00,06:04:00,12
2026.02.19 06:05:00,06:05:00,19
2026.02.19 06:06:00,06:06:00,65
2026.02.19 06:07:00,06:07:00,3
2026.02.19 06:30:00,06:30:00,17
2026.02.19 06:56:00,06:56:00,11
2026.02.19 06:57:00,06:57:00,115
2026.02.19 06:58:00,06:58:00,109
2026.02.19 06:59:00,06:59:00,58
2026.02.19 07:01:00,07:01:00,11
2026.02.19 07:04:00,07:04:00,11
2026.02.19 07:08:00,07:08:00,32
2026.02.19 07:09:00,07:09:00,54
2026.02.19 07:10:00,07:10:00,98
2026.02.19 07:11:00,07:11:00,66
2026.02.19 07:12:00,07:12:00,9
2026.02.19 07:13:00,07:13:00,16
2026.02.19 07:19:00,07:19:00,36
2026.02.19 07:20:00,07:20:00,110
2026.02.19 07:21:00,07:21:00,108
2026.02.19 07:22:00,07:22:00,91
2026.02.19 07:25:00,07:25:00,81
2026.02.19 07:26:00,07:26:00,100
2026.02.19 07:27:00,07:27:00,58
2026.02.19 07:39:00,07:39:00,59
2026.02.19 07:40:00,07:40:00,85
2026.02.19 07:41:00,07:41:00,45
2026.02.19 07:42:00,07:42:00,50
2026.02.19 07:43:00,07:43:00,51
2026.02.19 07:44:00,07:44:00,101
2026.02.19 07:45:00,07:45:00,16
2026.02.19 07:59:00,07:59:00,11
2026.02.19 08:00:00,08:00:00,23
2026.02.19 08:01:00,08:01:00,6
2026.02.19 08:02:00,08:02:00,10
2026.02.19 08:11:00,08:11:00,17
2026.02.19 08:14:00,08:14:00,7
2026.02.19 09:03:00,09:03:00,6
2026.02.19 09:04:00,09:04:00,12
2026.02.19 09:26:00,09:26:00,34
2026.02.19 09:27:00,09:27:00,75
2026.02.19 09:28:00,09:28:00,93
2026.02.19 09:29:00,09:29:00,46
2026.02.19 09:33:00,09:33:00,45
2026.02.19 09:34:00,09:34:00,62
2026.02.19 09:35:00,09:35:00,24
2026.02.19 09:36:00,09:36:00,36
2026.02.19 09:43:00,09:43:00,54
2026.02.19 10:16:00,10:16:00,21
2026.02.19 10:18:00,10:18:00,45
2026.02.19 10:19:00,10:19:00,13
2026.02.19 10:21:00,10:21:00,11
2026.02.19 10:22:00,10:22:00,28
2026.02.19 10:23:00,10:23:00,48
2026.02.19 10:24:00,10:24:00,44
2026.02.19 10:25:00,10:25:00,73
2026.02.19 10:26:00,10:26:00,9
2026.02.19 10:27:00,10:27:00,49
2026.02.19 10:28:00,10:28:00,24
2026.02.19 10:30:00,10:30:00,15
2026.02.19 10:31:00,10:31:00,13
2026.02.19 10:35:00,10:35:00,25
2026.02.19 11:13:00,11:13:00,11
2026.02.19 11:14:00,11:14:00,14
2026.02.19 11:16:00,11:16:00,16
2026.02.19 11:17:00,11:17:00,46
2026.02.19 11:18:00,11:18:00,59
2026.02.19 11:19:00,11:19:00,60
2026.02.19 11:20:00,11:20:00,66
2026.02.19 11:21:00,11:21:00,28
2026.02.19 11:22:00,11:22:00,104
2026.02.19 11:23:00,11:23:00,89
2026.02.19 11:24:00,11:24:00,106
2026.02.19 11:25:00,11:25:00,90
2026.02.19 11:26:00,11:26:00,96
2026.02.19 11:27:00,11:27:00,10
2026.02.19 11:28:00,11:28:00,22
2026.02.19 11:29:00,11:29:00,37
2026.02.19 11:33:00,11:33:00,56
2026.02.19 11:34:00,11:34:00,41
2026.02.19 11:35:00,11:35:00,89
2026.02.19 11:36:00,11:36:00,15
2026.02.19 11:37:00,11:37:00,79
2026.02.19 11:38:00,11:38:00,101
2026.02.19 11:39:00,11:39:00,102
2026.02.19 11:40:00,11:40:00,87
2026.02.19 11:41:00,11:41:00,42
2026.02.19 11:53:00,11:53:00,26
2026.02.19 11:54:00,11:54:00,10
2026.02.19 12:10:00,12:10:00,30
2026.02.19 12:11:00,12:11:00,69
2026.02.19 12:12:00,12:12:00,109
2026.02.19 12:13:00,12:13:00,61
2026.02.19 12:14:00,12:14:00,46
2026.02.19 12:15:00,12:15:00,45
2026.02.19 12:16:00,12:16:00,13
2026.02.19 12:59:00,12:59:00,17
2026.02.19 13:02:00,13:02:00,17
2026.02.19 13:03:00,13:03:00,32
2026.02.19 13:04:00,13:04:00,35
2026.02.19 13:05:00,13:05:00,32
2026.02.19 13:06:00,13:06:00,29
2026.02.19 13:07:00,13:07:00,49
2026.02.19 13:08:00,13:08:00,20
2026.02.19 13:09:00,13:09:00,21
2026.02.19 13:10:00,13:10:00,29
2026.02.19 13:12:00,13:12:00,12
2026.02.19 13:45:00,13:45:00,11
2026.02.19 13:53:00,13:53:00,10
2026.02.19 13:54:00,13:54:00,55
2026.02.19 13:55:00,13:55:00,9
2026.02.19 13:56:00,13:56:00,10
2026.02.19 13:58:00,13:58:00,6
2026.02.19 14:00:00,14:00:00,11
2026.02.19 14:01:00,14:01:00,63
2026.02.19 14:03:00,14:03:00,41
2026.02.19 14:04:00,14:04:00,36
2026.02.19 14:05:00,14:05:00,76
2026.02.19 14:06:00,14:06:00,40
2026.02.19 14:07:00,14:07:00,53
2026.02.19 14:08:00,14:08:00,25
2026.02.19 14:09:00,14:09:00,37
2026.02.19 14:40:00,14:40:00,14
2026.02.19 14:42:00,14:42:00,16
2026.02.19 14:44:00,14:44:00,32
2026.02.19 14:46:00,14:46:00,40
2026.02.19 14:47:00,14:47:00,12
2026.02.19 14:48:00,14:48:00,38
2026.02.19 14:49:00,14:49:00,12
2026.02.19 14:50:00,14:50:00,29
2026.02.19 14:51:00,14:51:00,36
2026.02.19 14:52:00,14:52:00,26
2026.02.19 14:53:00,14:53:00,40
2026.02.19 14:54:00,14:54:00,16
2026.02.19 14:55:00,14:55:00,21
2026.02.19 14:56:00,14:56:00,22
2026.02.19 14:57:00,14:57:00,52
2026.02.19 14:58:00,14:58:00,57
2026.02.19 14:59:00,14:59:00,17
2026.02.19 15:00:00,15:00:00,6
2026.02.19 15:01:00,15:01:00,34
2026.02.19 15:02:00,15:02:00,26
2026.02.19 15:04:00,15:04:00,28
2026.02.19 15:38:00,15:38:00,17
2026.02.19 15:41:00,15:41:00,10
2026.02.19 16:17:00,16:17:00,21
2026.02.19 16:18:00,16:18:00,7
2026.02.19 16:26:00,16:26:00,74
2026.02.19 16:27:00,16:27:00,107
2026.02.19 16:28:00,16:28:00,103
2026.02.19 16:29:00,16:29:00,102
2026.02.19 16:30:00,16:30:00,39
2026.02.19 16:31:00,16:31:00,44
2026.02.19 16:32:00,16:32:00,46
2026.02.19 16:33:00,16:33:00,48
2026.02.19 16:34:00,16:34:00,24
2026.02.19 16:35:00,16:35:00,53
2026.02.19 16:36:00,16:36:00,61
2026.02.19 16:37:00,16:37:00,31
2026.02.19 16:38:00,16:38:00,7
2026.02.19 16:39:00,16:39:00,33
2026.02.19 16:40:00,16:40:00,65
2026.02.19 16:41:00,16:41:00,79
2026.02.19 16:42:00,16:42:00,41
2026.02.19 16:43:00,16:43:00,66
2026.02.19 16:44:00,16:44:00,47
2026.02.19 16:45:00,16:45:00,38
2026.02.19 16:46:00,16:46:00,77
2026.02.19 16:47:00,16:47:00,76
2026.02.19 16:48:00,16:48:00,52
2026.02.19 16:49:00,16:49:00,71
2026.02.19 16:50:00,16:50:00,96
2026.02.19 16:51:00,16:51:00,72
2026.02.19 16:52:00,16:52:00,79
2026.02.19 16:53:00,16:53:00,81
2026.02.19 16:54:00,16:54:00,91
2026.02.19 16:55:00,16:55:00,80
2026.02.19 16:56:00,16:56:00,57
2026.02.19 16:57:00,16:57:00,65
2026.02.19 16:58:00,16:58:00,89
2026.02.19 16:59:00,16:59:00,86
2026.02.19 17:00:00,17:00:00,57
2026.02.19 17:01:00,17:01:00,87
2026.02.19 17:02:00,17:02:00,75
2026.02.19 17:03:00,17:03:00,62
2026.02.19 17:04:00,17:04:00,70
2026.02.19 17:05:00,17:05:00,98
2026.02.19 17:06:00,17:06:00,64
2026.02.19 17:07:00,17:07:00,61
2026.02.19 17:08:00,17:08:00,46
2026.02.19 17:09:00,17:09:00,78
2026.02.19 17:10:00,17:10:00,75
2026.02.19 17:11:00,17:11:00,91
2026.02.19 17:12:00,17:12:00,66
2026.02.19 17:13:00,17:13:00,75
2026.02.19 17:14:00,17:14:00,67
2026.02.19 17:15:00,17:15:00,97
2026.02.19 17:16:00,17:16:00,42
2026.02.19 17:17:00,17:17:00,62
2026.02.19 17:18:00,17:18:00,59
2026.02.19 17:19:00,17:19:00,46
2026.02.19 17:20:00,17:20:00,40
2026.02.19 17:21:00,17:21:00,21
2026.02.19 17:22:00,17:22:00,65
2026.02.19 17:23:00,17:23:00,44
2026.02.19 17:25:00,17:25:00,11
2026.02.19 17:26:00,17:26:00,75
2026.02.19 17:28:00,17:28:00,11
2026.02.19 17:40:00,17:40:00,49
2026.02.19 17:41:00,17:41:00,71
2026.02.19 17:42:00,17:42:00,44
2026.02.19 17:43:00,17:43:00,42
2026.02.19 17:44:00,17:44:00,23
2026.02.19 17:46:00,17:46:00,36
2026.02.19 17:47:00,17:47:00,77
2026.02.19 17:48:00,17:48:00,29
2026.02.19 17:49:00,17:49:00,28
2026.02.19 17:50:00,17:50:00,80
2026.02.19 17:51:00,17:51:00,94
2026.02.19 17:52:00,17:52:00,85
2026.02.19 17:53:00,17:53:00,62
2026.02.19 17:54:00,17:54:00,74
2026.02.19 17:55:00,17:55:00,93
2026.02.19 17:56:00,17:56:00,103
2026.02.19 17:57:00,17:57:00,0
2026.02.19 18:01:00,18:01:00,10
2026.02.19 18:04:00,18:04:00,13
2026.02.19 18:11:00,18:11:00,67
2026.02.19 18:12:00,18:12:00,61
2026.02.19 18:13:00,18:13:00,50
2026.02.19 18:25:00,18:25:00,25
2026.02.19 18:26:00,18:26:00,104
2026.02.19 18:27:00,18:27:00,114
2026.02.19 18:28:00,18:28:00,110
2026.02.19 18:29:00,18:29:00,55
2026.02.19 18:31:00,18:31:00,7
2026.02.19 18:32:00,18:32:00,7
2026.02.19 18:38:00,18:38:00,92
2026.02.19 18:39:00,18:39:00,102
2026.02.19 18:40:00,18:40:00,36
2026.02.19 18:41:00,18:41:00,69
2026.02.19 18:42:00,18:42:00,66
2026.02.19 18:44:00,18:44:00,37
2026.02.19 18:45:00,18:45:00,110
2026.02.19 18:46:00,18:46:00,78
2026.02.19 18:47:00,18:47:00,16
2026.02.19 18:48:00,18:48:00,28
2026.02.19 18:49:00,18:49:00,66
2026.02.19 18:50:00,18:50:00,25
2026.02.19 18:51:00,18:51:00,52
2026.02.19 18:52:00,18:52:00,64
2026.02.19 18:53:00,18:53:00,13
2026.02.19 18:54:00,18:54:00,13
2026.02.19 18:59:00,18:59:00,41
2026.02.19 19:05:00,19:05:00,14
2026.02.19 19:06:00,19:06:00,16
2026.02.19 19:08:00,19:08:00,28
2026.02.19 19:34:00,19:34:00,12
2026.02.19 20:15:00,20:15:00,26
2026.02.19 20:16:00,20:16:00,2
2026.02.19 20:17:00,20:17:00,28
2026.02.19 20:18:00,20:18:00,39
2026.02.19 20:19:00,20:19:00,37
2026.02.19 20:20:00,20:20:00,25
2026.02.19 20:21:00,20:21:00,12
2026.02.19 20:33:00,20:33:00,21
2026.02.19 20:40:00,20:40:00,17
2026.02.19 20:41:00,20:41:00,23
2026.02.19 20:50:00,20:50:00,14
2026.02.19 20:51:00,20:51:00,57
2026.02.19 20:52:00,20:52:00,36
2026.02.19 20:53:00,20:53:00,46
2026.02.19 20:54:00,20:54:00,48
2026.02.19 20:55:00,20:55:00,24
2026.02.19 20:57:00,20:57:00,46
2026.02.19 20:58:00,20:58:00,21
2026.02.19 21:01:00,21:01:00,42
2026.02.19 21:29:00,21:29:00,13
2026.02.19 21:50:00,21:50:00,16
2026.02.19 21:51:00,21:51:00,13
2026.02.19 21:52:00,21:52:00,7
2026.02.19 22:39:00,22:39:00,10
2026.02.19 23:07:00,23:07:00,12
2026.02.19 23:08:00,23:08:00,12
2026.02.19 23:09:00,23:09:00,22
2026.02.19 23:10:00,23:10:00,13
2026.02.19 23:11:00,23:11:00,28
2026.02.19 23:13:00,23:13:00,24
2026.02.19 23:14:00,23:14:00,15
2026.02.19 23:15:00,23:15:00,22
2026.02.19 23:16:00,23:16:00,16
2026.02.19 23:17:00,23:17:00,24
2026.02.19 23:26:00,23:26:00,10
2026.02.19 23:27:00,23:27:00,25
2026.02.19 23:28:00,23:28:00,61
2026.02.19 23:29:00,23:29:00,40
2026.02.19 23:30:00,23:30:00,33
2026.02.19 23:31:00,23:31:00,19
2026.02.19 23:32:00,23:32:00,23
2026.02.19 23:33:00,23:33:00,32
2026.02.19 23:36:00,23:36:00,10
2026.02.19 23:37:00,23:37:00,10
2026.02.19 23:38:00,23:38:00,30
2026.02.19 23:39:00,23:39:00,41
2026.02.19 23:40:00,23:40:00,15
2026.02.19 23:51:00,23:51:00,6
2026.02.19 23:52:00,23:52:00,33
2026.02.19 23:53:00,23:53:00,2
2026.02.20 07:21:00,07:21:00,38
2026.02.20 07:22:00,07:22:00,6
2026.02.20 07:39:00,07:39:00,8
2026.02.20 07:43:00,07:43:00,18
2026.02.20 07:44:00,07:44:00,21
2026.02.20 07:45:00,07:45:00,28
2026.02.20 07:46:00,07:46:00,27
2026.02.20 07:47:00,07:47:00,50
2026.02.20 07:48:00,07:48:00,43
2026.02.20 07:49:00,07:49:00,12
2026.02.20 07:50:00,07:50:00,53
2026.02.20 07:51:00,07:51:00,44
2026.02.20 07:52:00,07:52:00,111
2026.02.20 07:53:00,07:53:00,5
2026.02.20 07:54:00,07:54:00,26
2026.02.20 08:15:00,08:15:00,24
2026.02.20 08:16:00,08:16:00,114
2026.02.20 08:17:00,08:17:00,72
2026.02.20 08:18:00,08:18:00,118
2026.02.20 08:19:00,08:19:00,107
2026.02.20 08:20:00,08:20:00,87
2026.02.20 08:21:00,08:21:00,81
2026.02.20 08:22:00,08:22:00,51
2026.02.20 08:40:00,08:40:00,79
2026.02.20 08:41:00,08:41:00,80
2026.02.20 08:42:00,08:42:00,123
2026.02.20 08:43:00,08:43:00,111
2026.02.20 08:44:00,08:44:00,111
2026.02.20 08:45:00,08:45:00,108
2026.02.20 08:46:00,08:46:00,46
2026.02.20 08:47:00,08:47:00,9
2026.02.20 08:50:00,08:50:00,13
2026.02.20 09:28:00,09:28:00,14
2026.02.20 09:30:00,09:30:00,15
2026.02.20 10:43:00,10:43:00,18
2026.02.20 10:44:00,10:44:00,27
2026.02.20 10:46:00,10:46:00,10
2026.02.20 10:47:00,10:47:00,11
2026.02.20 10:48:00,10:48:00,25
2026.02.20 10:53:00,10:53:00,42
2026.02.20 10:54:00,10:54:00,80
2026.02.20 10:55:00,10:55:00,38
2026.02.20 10:56:00,10:56:00,45
2026.02.20 10:57:00,10:57:00,85
2026.02.20 10:58:00,10:58:00,24
2026.02.20 10:59:00,10:59:00,15
2026.02.20 11:03:00,11:03:00,10
2026.02.20 11:04:00,11:04:00,53
2026.02.20 11:16:00,11:16:00,30
2026.02.20 11:17:00,11:17:00,39
2026.02.20 11:18:00,11:18:00,30
2026.02.20 11:19:00,11:19:00,18
2026.02.20 11:20:00,11:20:00,96
2026.02.20 11:21:00,11:21:00,50
2026.02.20 11:23:00,11:23:00,21
2026.02.20 11:39:00,11:39:00,10
2026.02.20 11:45:00,11:45:00,26
2026.02.20 12:14:00,12:14:00,22
2026.02.20 12:29:00,12:29:00,66
2026.02.20 12:30:00,12:30:00,13
2026.02.20 12:31:00,12:31:00,42
2026.02.20 12:32:00,12:32:00,33
2026.02.20 12:35:00,12:35:00,17
2026.02.20 12:36:00,12:36:00,17
2026.02.20 12:38:00,12:38:00,23
2026.02.20 12:42:00,12:42:00,8
2026.02.20 12:43:00,12:43:00,14
2026.02.20 12:49:00,12:49:00,24
2026.02.20 12:50:00,12:50:00,82
2026.02.20 12:51:00,12:51:00,112
2026.02.20 12:52:00,12:52:00,96
2026.02.20 12:53:00,12:53:00,103
2026.02.20 12:54:00,12:54:00,105
2026.02.20 12:55:00,12:55:00,46
2026.02.20 12:56:00,12:56:00,81
2026.02.20 13:04:00,13:04:00,38
2026.02.20 13:05:00,13:05:00,62
2026.02.20 13:06:00,13:06:00,64
2026.02.20 13:07:00,13:07:00,61
2026.02.20 13:08:00,13:08:00,10
2026.02.20 13:15:00,13:15:00,20
2026.02.20 13:16:00,13:16:00,113
2026.02.20 13:17:00,13:17:00,81
2026.02.20 13:18:00,13:18:00,100
